posting_id,source,title,company,role,ai_inflected,seniority_years,posted_date,skill_ids,skill_names,facets_present,salary_known,salary_period,monthly_min,monthly_max,monthly_point
cake:Google/118434006709478086-senior-data-scientist-product-app-ecosystem-and-70937533f8c8c17c5e56789d7cb9ce,cake,"Senior Data Scientist, Product, App Ecosystem and Trust",Google,data_scientist,False,,,"python,r_lang,sql,statistics","Python, R, SQL, Statistics","1,1,1,3",False,unknown,,,
cake:Google/122538034422784710-post-doctoral-researcher-phd-2026-start-fixed-t-ed25023f9cdcd02c1e8c56e8c74b7a,cake,"Post-Doctoral Researcher, PhD, 2026 Start (Fixed-Term Contract)",Google,ml_engineer,False,,,"java,python,machine_learning,statistics,computer_vision,deep_learning,pytorch,tensorflow","Java, Python, Machine Learning (general), Statistics, Computer Vision, Deep Learning (general), PyTorch, TensorFlow","1,1,3,3,4,4,4,4",False,unknown,,,
cake:Google/91540920708539078-ux-quantitative-researcher-google-ads-628170df895c4cfdd86c092708d431,cake,"UX Quantitative Researcher, Google Ads",Google,data_scientist,False,,,"java,python,r_lang,statistics","Java, Python, R, Statistics","1,1,1,3",False,unknown,,,
cake:tsmc/2397ff,cake,Quality System Development Engineer (Dept: AQSD/ Div: IMC),TSMC 台積電,algorithm_engineer,False,,,"java,python,r_lang,machine_learning,statistics,deep_learning","Java, Python, R, Machine Learning (general), Statistics, Deep Learning (general)","1,1,1,3,3,4",False,unknown,,,
cake:Google/110142054700327622-cloud-ai-engineer-7face98017f8386f1a5310291c85f3,cake,Cloud AI Engineer,Google,data_engineer,False,,,"python,r_lang,scala,data_warehouse,etl,machine_learning,deep_learning,gcp,data_viz","Python, R, Scala, Data Warehouse, ETL/ELT, Machine Learning (general), Deep Learning (general), GCP, Data Visualization","1,1,1,2,2,3,4,7,8",False,unknown,,,
cake:logitech/3792626332261000f5046d5179790000-senior-ai-ml-engineer-b70963c3a3dfd0455c8fcf83256db8,cake,Senior AI/ML Engineer,Logitech,ml_engineer,False,,,"python,r_lang,machine_learning,computer_vision,deep_learning,pytorch,tensorflow","Python, R, Machine Learning (general), Computer Vision, Deep Learning (general), PyTorch, TensorFlow","1,1,3,4,4,4,4",False,unknown,,,
cake:Google/122343861367251654-software-engineer-generative-ai-blackbelt-google-63dc0a3e9978571211c2e41924c512,cake,"Software Engineer, Generative AI Blackbelt, Google Cloud Platform",Google,ml_engineer,True,,,"python,machine_learning,deep_learning,nlp,rnn,kubeflow,gcp,vertex_ai","Python, Machine Learning (general), Deep Learning (general), NLP, RNN/LSTM, Kubeflow, GCP, Vertex AI","1,3,4,4,4,6,7,7",False,unknown,,,
cake:kenkone-487c39/ai-engineer-asr-llm-engineer,cake,"AI工程師(ASR, LLM Engineer)",康統醫學科技股份有限公司,ml_engineer,True,,,"python,deep_learning,nlp,pytorch,tensorflow,transformer,fine_tuning,llm,fastapi,model_serving,django,flask,rest_api","Python, Deep Learning (general), NLP, PyTorch, TensorFlow, Transformer, Fine-tuning, Large Language Models, FastAPI, Model Serving, Django, Flask, REST API","1,4,4,4,4,4,5,5,6,6,9,9,9",True,monthly,50000.0,70000.0,60000.0
cake:jkopay/senior-ai-engineer-llm-amp-agent,cake,資深 AI 工程師 | Senior AI Engineer (LLM & Agent),街口電子支付股份有限公司,ai_engineer,True,,,"java,python,machine_learning,ai_agents,fine_tuning,model_apis,llm,lora,rag,vector_db,ci_cd,docker,kubernetes,model_serving,aws,gcp,dotnet","Java, Python, Machine Learning (general), AI Agents, Fine-tuning, Foundation Model APIs, Large Language Models, LoRA / PEFT, RAG, Vector Database, CI/CD, Docker, Kubernetes, Model Serving, AWS, GCP, .NET","1,1,3,5,5,5,5,5,5,5,6,6,6,6,7,7,9",False,unknown,,,
cake:pacston/llm-fine-tuning-engineer,cake,LLM Fine-Tuning Engineer,沛思坦網路股份有限公司,algorithm_engineer,True,,,"python,statistics,nlp,pytorch,tensorflow,transformer,fine_tuning,huggingface,llm,lora,prompt_engineering,dotnet","Python, Statistics, NLP, PyTorch, TensorFlow, Transformer, Fine-tuning, Hugging Face, Large Language Models, LoRA / PEFT, Prompt Engineering, .NET","1,3,4,4,4,4,5,5,5,5,5,9",True,yearly,83333.33333333333,150000.0,116666.66666666666
cake:richwell/frontend-software-engineer-d11dae,cake,Frontend engineer,裕順資訊有限公司,backend,False,,,"redis,ci_cd,docker,nodejs,rest_api","Redis, CI/CD, Docker, Node.js, REST API","2,6,6,9,9",True,monthly,100000.0,135000.0,117500.0
cake:astera-labs-inc/4701340005-staff-principal-physical-design-cad-engineer-9227cd529265cba2dfcb58dedc46ee,cake,Staff/ Principal Physical Design CAD Engineer,艾斯特拉股份有限公司 Astera Labs Taiwan Limited,ai_engineer,True,,,"python,r_lang,ai_agents,llm,prompt_engineering,ci_cd","Python, R, AI Agents, Large Language Models, Prompt Engineering, CI/CD","1,1,5,5,5,6",False,unknown,,,
cake:celestica/9d2b4d0d-e3c8-4718-8ef8-da858b3d1beb-senior-ai-engineer-it-solutions-59c68441f9f757452ee72d0c19a8d3,cake,"Senior AI Engineer, IT Solutions 1",Celestica,ai_engineer,True,,,"python,sql,numpy,pandas,machine_learning,pytorch,tensorflow,embeddings,fine_tuning,model_apis,langchain,llm,llamaindex,rag,vector_db,ci_cd,docker,kubeflow,kubernetes,mlflow,aws,azure,vertex_ai","Python, SQL, NumPy, pandas, Machine Learning (general), PyTorch, TensorFlow, Embeddings, Fine-tuning, Foundation Model APIs, LangChain, Large Language Models, LlamaIndex, RAG, Vector Database, CI/CD, Docker, Kubeflow, Kubernetes, MLflow, AWS, Azure, Vertex AI","1,1,2,2,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7",False,unknown,,,
cake:celestica/586dfe50-1873-4a5a-ba04-6c203070b329-senior-ai-engineer-it-solutions-1c08a119b19a6519eff0d481fc95da,cake,"Senior AI Engineer, IT Solutions 1 1",Celestica,ai_engineer,True,,,"python,sql,numpy,pandas,machine_learning,pytorch,tensorflow,embeddings,fine_tuning,model_apis,langchain,llm,llamaindex,rag,vector_db,ci_cd,docker,kubeflow,kubernetes,mlflow,aws,azure,vertex_ai","Python, SQL, NumPy, pandas, Machine Learning (general), PyTorch, TensorFlow, Embeddings, Fine-tuning, Foundation Model APIs, LangChain, Large Language Models, LlamaIndex, RAG, Vector Database, CI/CD, Docker, Kubeflow, Kubernetes, MLflow, AWS, Azure, Vertex AI","1,1,2,2,3,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7",False,unknown,,,
cake:iscoollab/senior-software-engineer-quality-assurance,cake,Senior Software Engineer (Quality Assurance),伊斯酷軟體科技股份有限公司,ml_engineer,False,,,"computer_vision,ci_cd","Computer Vision, CI/CD","4,6",True,monthly,50000.0,120000.0,85000.0
cake:Google/100433128757043910-forward-deployed-engineer-iii-genai-3f28bc47347916d301f5bef736296c,cake,"Forward Deployed Engineer III, GenAI",Google,ai_engineer,True,,,"python,ai_agents,embeddings,model_apis,rag,gcp,vertex_ai,excel","Python, AI Agents, Embeddings, Foundation Model APIs, RAG, GCP, Vertex AI, Excel","1,5,5,5,5,7,7,8",False,unknown,,,
cake:Google/100875379291366086-software-engineer-iii-genai-google-cloud-f2fe63abb842d2d8d7c85487802f99,cake,"Software Engineer III, GenAI, Google Cloud",Google,ai_engineer,True,,,"python,nlp,ai_agents,llm,gcp,vertex_ai","Python, NLP, AI Agents, Large Language Models, GCP, Vertex AI","1,4,5,5,7,7",False,unknown,,,
cake:Google/83435902956643014-forward-deployed-engineering-manager-genai-google-f44e26a9eda5d67b07e2f74ad758f8,cake,"Forward Deployed Engineering Manager, GenAI, Google Cloud",Google,ai_engineer,True,,,"machine_learning,ai_agents,model_apis,llm,rag,gcp,vertex_ai,excel","Machine Learning (general), AI Agents, Foundation Model APIs, Large Language Models, RAG, GCP, Vertex AI, Excel","3,5,5,5,5,7,7,8",False,unknown,,,
cake:Google/126554243677987526-forward-deployed-engineering-manager-genai-googl-7bfe4dbfafc1a8f45916c9e4b45392,cake,"Forward Deployed Engineering Manager, GenAI, Google Cloud",Google,ai_engineer,True,,,"python,machine_learning,ai_agents,model_apis,llm,rag,gcp,vertex_ai","Python, Machine Learning (general), AI Agents, Foundation Model APIs, Large Language Models, RAG, GCP, Vertex AI","1,3,5,5,5,5,7,7",False,unknown,,,
cake:Google/114412001765008070-forward-deployed-engineer-v-genai-google-cloud-5dcca18d4e357e1af5b9c8289160f4,cake,"Forward Deployed Engineer V, GenAI, Google Cloud",Google,ai_engineer,True,,,"python,ai_agents,embeddings,model_apis,gcp,vertex_ai","Python, AI Agents, Embeddings, Foundation Model APIs, GCP, Vertex AI","1,5,5,5,7,7",False,unknown,,,
cake:Google/87643669632295622-practice-customer-engineer-genai-manufacturing-g-a434e4f7b877c8a3fb741a23de747e,cake,"Practice Customer Engineer, GenAI, Manufacturing, Google Cloud",Google,ai_engineer,True,,,"java,python,sql,ai_agents,model_apis,rag,gcp,vertex_ai,excel","Java, Python, SQL, AI Agents, Foundation Model APIs, RAG, GCP, Vertex AI, Excel","1,1,1,5,5,5,7,7,8",False,unknown,,,
cake:Google/139046512440025798-forward-deployed-engineering-manager-genai-googl-1c2dbc76cc1508bce031f0f2688d44,cake,"Forward Deployed Engineering Manager III, GenAI, Google Cloud",Google,ai_engineer,True,,,"machine_learning,ai_agents,model_apis,llm,rag,gcp,vertex_ai","Machine Learning (general), AI Agents, Foundation Model APIs, Large Language Models, RAG, GCP, Vertex AI","3,5,5,5,5,7,7",False,unknown,,,
cake:Google/111145133574890182-forward-deployed-engineer-genai-google-cloud-ja-3eb77c88b8fbb0d380f2a08010ed11,cake,"Forward Deployed Engineer, GenAI, Google Cloud (Japanese, English)",Google,ai_engineer,True,,,"python,machine_learning,keras,pytorch,ai_agents,fine_tuning,model_apis,prompt_engineering,rag,gcp,vertex_ai,excel","Python, Machine Learning (general), Keras, PyTorch, AI Agents, Fine-tuning, Foundation Model APIs, Prompt Engineering, RAG, GCP, Vertex AI, Excel","1,3,4,4,5,5,5,5,5,7,7,8",False,unknown,,,
cake:Google/123443226966139590-forward-deployed-engineer-ii-genai-google-cloud-94dafee2d26d9d8449a1d803cc2a4c,cake,"Forward Deployed Engineer II, GenAI, Google Cloud (Thai)",Google,ai_engineer,True,,,"python,ai_agents,embeddings,model_apis,rag,gcp,vertex_ai,excel","Python, AI Agents, Embeddings, Foundation Model APIs, RAG, GCP, Vertex AI, Excel","1,5,5,5,5,7,7,8",False,unknown,,,
cake:Google/124474483074310854-senior-forward-deployed-engineer-genai-google-cl-4a906d0981814e2c58df7b70b3d843,cake,"Senior Forward Deployed Engineer, GenAI, Google Cloud (Mandarin)",Google,ai_engineer,True,,,"python,ai_agents,embeddings,model_apis,llm,rag,gcp,vertex_ai","Python, AI Agents, Embeddings, Foundation Model APIs, Large Language Models, RAG, GCP, Vertex AI","1,5,5,5,5,5,7,7",False,unknown,,,
cake:momo-mservice/16201-senior-ai-engineer-nlp-e527ee360181a09f642bc15810febc,cake,"Senior - AI Engineer, NLP",MoMo,ai_engineer,True,,,"python,machine_learning,nlp,embeddings,langchain,llm,llamaindex,prompt_engineering,rag","Python, Machine Learning (general), NLP, Embeddings, LangChain, Large Language Models, LlamaIndex, Prompt Engineering, RAG","1,3,4,5,5,5,5,5,5",False,unknown,,,
cake:Google/109860036410254022-ai-solutions-engineer-genai-applications-global-140b0a5d95bec4a3b714645060a3ed,cake,"AI Solutions Engineer, GenAI Applications, Global Business Consulting",Google,ai_engineer,True,,,"java,python,etl,machine_learning,fine_tuning,llm,rag,gcp","Java, Python, ETL/ELT, Machine Learning (general), Fine-tuning, Large Language Models, RAG, GCP","1,1,2,3,5,5,5,7",False,unknown,,,
cake:Google/122767486876558022-software-engineer-acceleration-platform-team-e176733a0c492bbc1aa1efdb31289d,cake,"Software Engineer, Acceleration Platform Team",Google,ai_engineer,True,,,"python,machine_learning,nlp,prompt_engineering,rag","Python, Machine Learning (general), NLP, Prompt Engineering, RAG","1,3,4,5,5",False,unknown,,,
cake:Google/138755760333955782-software-engineer-acceleration-platform-583cdb754d4b68e6cacf069d752cfc,cake,"Software Engineer, Acceleration Platform",Google,ai_engineer,True,,,"python,machine_learning,computer_vision,nlp,ai_agents,llm,rag,model_serving","Python, Machine Learning (general), Computer Vision, NLP, AI Agents, Large Language Models, RAG, Model Serving","1,3,4,4,5,5,5,6",False,unknown,,,
cake:qpp/senior-software-engineer-team-lead,cake,Senior Software Engineer,雋思集團_香港商雋思產品發展有限公司(台灣),backend,False,,,"java,python,kafka,mongodb,mysql,nosql,redis,docker,kubernetes,aws,azure,django,microservices,nodejs,rest_api,spring","Java, Python, Apache Kafka, MongoDB, MySQL, NoSQL, Redis, Docker, Kubernetes, AWS, Azure, Django, Microservices, Node.js, REST API, Spring Boot","1,1,2,2,2,2,2,6,6,7,7,9,9,9,9,9",True,monthly,100000.0,150000.0,125000.0
cake:Google/84249893748515526-forward-deployed-engineer-generative-ai-google-cl-1e1c1fe1690045370c13703dd993eb,cake,"Forward Deployed Engineer, Generative AI, Google Cloud (Japanese, English)",Google,ai_engineer,True,,,"python,ai_agents,embeddings,fine_tuning,model_apis,prompt_engineering,rag,gcp,vertex_ai,excel","Python, AI Agents, Embeddings, Fine-tuning, Foundation Model APIs, Prompt Engineering, RAG, GCP, Vertex AI, Excel","1,5,5,5,5,5,5,7,7,8",False,unknown,,,
cake:Google/108950486991676102-forward-deployed-engineer-gen-ai-google-cloud-b71fef641f330a35db37e31f791630,cake,"Forward Deployed Engineer, Gen AI, Google Cloud",Google,ai_engineer,True,,,"python,machine_learning,keras,pytorch,ai_agents,embeddings,fine_tuning,model_apis,prompt_engineering,rag,gcp,vertex_ai,excel","Python, Machine Learning (general), Keras, PyTorch, AI Agents, Embeddings, Fine-tuning, Foundation Model APIs, Prompt Engineering, RAG, GCP, Vertex AI, Excel","1,3,4,4,5,5,5,5,5,5,7,7,8",False,unknown,,,
